week_date,bpi_5tc,bci_5tc,bdi,vlsfo_sgp_usd_t,usd_inr,cyclone_dummy,port_congestion_paradip_days,red_sea_disruption,freight_rate_usd_t,route_key,vessel_class,data_source,bpi_5tc_lag1,bpi_5tc_lag2,bpi_5tc_lag3,bpi_5tc_lag4,bpi_5tc_lag8,bpi_5tc_lag12,bci_5tc_lag1,bci_5tc_lag2,bci_5tc_lag3,bci_5tc_lag4,bci_5tc_lag8,bci_5tc_lag12,vlsfo_sgp_usd_t_lag1,vlsfo_sgp_usd_t_lag2,vlsfo_sgp_usd_t_lag3,vlsfo_sgp_usd_t_lag4,vlsfo_sgp_usd_t_lag8,vlsfo_sgp_usd_t_lag12,freight_rate_usd_t_lag1,freight_rate_usd_t_lag2,freight_rate_usd_t_lag3,freight_rate_usd_t_lag4,freight_rate_usd_t_lag8,freight_rate_usd_t_lag12,bpi_5tc_roll4_mean,bpi_5tc_roll4_std,bpi_5tc_roll12_mean,bpi_5tc_roll12_std,vlsfo_sgp_usd_t_roll4_mean,vlsfo_sgp_usd_t_roll4_std,vlsfo_sgp_usd_t_roll12_mean,vlsfo_sgp_usd_t_roll12_std,freight_rate_usd_t_roll4_mean,freight_rate_usd_t_roll4_std,freight_rate_usd_t_roll12_mean,freight_rate_usd_t_roll12_std,bpi_momentum_4w,bpi_momentum_12w,vlsfo_momentum_4w,bunker_bpi_interaction,usd_inr_change_4w,bpi_zscore_26w,week_of_year,month,week_sin,week_cos,prophet_pred,residual,xgb_residual_pred,ensemble_pred,p10_residual,p90_residual
2021-07-05,35106.0,32730.0,32400.0,607.6,80.52,1,3.4,0,17.96,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,33680.0,33882.0,31073.0,29732.0,32835.0,29409.0,40179.0,42015.0,32439.0,32482.0,40422.0,29174.0,591.6,660.4,654.8,651.9,645.6,707.4,20.84,17.59,15.37,14.7,18.61,17.08,33435.25,1696.1838294634574,31195.08333333333,2357.739034766179,628.6,34.19395658104942,652.9916666666667,28.01186301724629,17.94,2.24631550173466,16.785833333333333,2.1085990969160044,5374.0,5697.0,-44.29999999999996,19.925088,0.1099999999999994,1.483596285826229,27,7,-0.1205366802553228,-0.992708874098054,17.532929539557475,0.4270704604425255,0.59958667,18.132516205187816,-0.34137704498790344,0.33662749788585355
2021-07-12,37937.0,47062.0,39690.0,573.8,80.75,0,3.5,0,17.4,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,35106.0,33680.0,33882.0,31073.0,30478.0,29506.0,32730.0,40179.0,42015.0,32439.0,43420.0,34829.0,607.6,591.6,660.4,654.8,667.7,671.1,17.96,20.84,17.59,15.37,17.36,13.59,35151.25,1961.1240611785176,31897.666666666668,2982.147253645226,608.35,37.34537008340798,644.8833333333333,35.401305403084045,18.4475,1.611859691991451,17.103333333333335,1.8552693180301545,6864.0,8431.0,-81.0,21.3304056,-0.2199999999999988,1.759606598782985,28,7,-0.2393156642875574,-0.970941817426052,15.95060658713667,1.4493934128633281,1.3753481,17.325954678262157,-0.34137704498790344,0.2323159139574436
2021-07-19,37939.0,38179.0,36138.0,531.3,80.77,0,5.0,0,18.49,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,37937.0,35106.0,33680.0,33882.0,28707.0,29335.0,47062.0,32730.0,40179.0,42015.0,25987.0,39027.0,573.8,607.6,591.6,660.4,659.5,694.5,17.4,17.96,20.84,17.59,17.14,14.3,36165.5,2127.8913662747573,32614.666666666668,3324.654522949594,576.0749999999999,32.88782702865483,631.2833333333333,44.727067934983324,18.6725,1.5119826939045222,17.4525,1.6641521182653625,4057.0,8604.0,-129.10000000000002,21.7682506,-0.0400000000000062,1.6455886746805417,29,7,-0.3546048870425356,-0.9350162426854148,17.11458889937469,1.375411100625307,1.3089597,18.423548621893612,-0.2211523443338713,0.2323159139574436
2021-07-26,38385.0,51298.0,41631.0,529.7,80.42,0,3.8,0,18.12,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,37939.0,37937.0,35106.0,33680.0,27579.0,32428.0,38179.0,47062.0,32730.0,40179.0,26131.0,31391.0,531.3,573.8,607.6,591.6,660.1,671.1,18.49,17.4,17.96,20.84,15.6,18.37,37341.75,1505.321532652295,33111.083333333336,3715.952746013536,560.6,37.40115862733031,619.5,51.4103456160688,17.9925,0.4530912343742429,17.43166666666667,1.6531503442233806,4705.0,5957.0,-61.89999999999998,20.1569907,-0.5699999999999932,1.5924755387624905,30,7,-0.464723172043768,-0.8854560256532101,15.507663780530885,2.6123362194691158,1.9831675,17.490831309637024,-0.2211523443338713,0.33662749788585355
2021-08-02,35437.0,37754.0,34592.0,531.9,80.32,0,3.8,0,14.72,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,38385.0,37939.0,37937.0,35106.0,29732.0,32835.0,51298.0,38179.0,47062.0,32730.0,32482.0,40422.0,529.7,531.3,573.8,607.6,651.9,645.6,18.12,18.49,17.4,17.96,14.7,18.61,37424.5,1341.6510972181457,33327.916666666664,3773.843217303463,541.675,21.43678691719908,610.025,56.39834177123885,17.1825,1.7029068285337208,17.1075,1.7777827099047274,331.0,2602.0,-75.70000000000005,20.3325345,-0.2000000000000028,1.0758319791428852,31,8,-0.5680647467311556,-0.8229838658936566,17.170295670367604,-2.4502956703676038,-1.7210987,15.449197008944875,-0.34137704498790344,0.33662749788585355
2021-08-09,33555.0,36026.0,32866.0,513.7,80.25,0,5.4,0,15.71,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,35437.0,38385.0,37939.0,37937.0,31073.0,30478.0,37754.0,51298.0,38179.0,47062.0,32439.0,43420.0,531.9,529.7,531.3,573.8,654.8,667.7,14.72,18.12,18.49,17.4,15.37,17.36,36329.0,2259.054079329072,33584.333333333336,3665.5815198665737,526.65,8.683125397386542,597.1916666666667,59.516437123527474,16.759999999999998,1.8354472661089387,16.97,1.819790197697581,-4382.0,3077.0,-60.09999999999991,18.8489403,-0.5,0.7189085242930077,32,8,-0.663122658240795,-0.7485107481711013,15.581770721662869,0.12822927833713216,0.037347157,15.61911787821733,-0.34137704498790344,0.330798679264725
2021-08-16,31739.0,40508.0,33660.0,536.5,80.13,0,3.7,0,15.55,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,33555.0,35437.0,38385.0,37939.0,33882.0,28707.0,36026.0,37754.0,51298.0,38179.0,42015.0,25987.0,513.7,531.9,529.7,531.3,660.4,659.5,15.71,14.72,18.12,18.49,17.59,17.14,34779.0,2838.7776712287027,33837.0,3393.203849407786,527.95,9.913458864934016,586.9416666666667,58.39105564029385,16.025000000000002,1.4625206551248373,16.837500000000002,1.863643181805667,-6200.0,3032.0,5.2000000000000455,17.2372035,-0.6400000000000006,0.3472251415528594,33,8,-0.7485107481711011,-0.6631226582407952,13.517523530030267,2.0324764699697333,1.4150767,14.932600262665765,-0.34137704498790344,0.5661694277099232
2021-08-23,28138.0,33420.0,28844.0,501.3,81.01,0,3.1,0,11.04,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,31739.0,33555.0,35437.0,38385.0,33680.0,27579.0,40508.0,36026.0,37754.0,51298.0,40179.0,26131.0,536.5,513.7,531.9,529.7,591.6,660.1,15.55,15.71,14.72,18.12,20.84,15.6,32217.25,3110.485961496476,33883.583333333336,3302.095105131405,520.85,16.333503400477447,573.7083333333334,58.29826846537229,14.255,2.186816559903184,16.4575,2.4963905762301626,-10247.0,559.0,-28.400000000000038,17.0279735,0.5900000000000034,-0.3911726571150116,34,8,-0.8229838658936564,-0.5680647467311559,13.402410939423273,-2.362410939423274,-1.9175699,11.48484106370611,-0.40253512678896575,0.5661694277099232
2021-08-30,28622.0,34150.0,29402.0,492.8,80.97,0,3.7,0,12.7,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,28138.0,31739.0,33555.0,35437.0,35106.0,29732.0,33420.0,40508.0,36026.0,37754.0,32730.0,32482.0,501.3,536.5,513.7,531.9,607.6,651.9,11.04,15.55,15.71,14.72,17.96,14.7,30513.5,2580.2677509643563,33791.083333333336,3441.565353633836,511.0750000000001,18.99866223360859,560.45,56.97558488271348,13.75,2.275097067526306,16.290833333333335,2.684099504771575,-6815.0,-1110.0,-39.099999999999966,14.1055794,0.6500000000000057,-0.3589442883824612,35,8,-0.8854560256532096,-0.4647231720437691,12.408928450541982,0.2910715494580174,-0.05938139,12.349547058688888,-0.40253512678896575,0.5661694277099232
2021-09-06,26897.0,25056.0,24816.0,480.7,80.86,1,3.3,0,11.62,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,28622.0,28138.0,31739.0,33555.0,37937.0,31073.0,34150.0,33420.0,40508.0,36026.0,47062.0,32439.0,492.8,501.3,536.5,513.7,573.8,654.8,12.7,11.04,15.55,15.71,17.4,15.37,28849.0,2059.0818342164043,33443.083333333336,3919.36048722076,502.825,23.98852156067041,545.9416666666667,52.777947501056346,12.7275,2.003453268733797,15.978333333333332,3.0006842653978,-6658.0,-4176.0,-33.00000000000006,14.1049216,0.6099999999999994,-0.8227217306835969,36,9,-0.9350162426854148,-0.3546048870425359,13.679813744778716,-2.059813744778717,-1.6657779,12.01403582310208,-0.43468001558530495,0.5661694277099232
2021-09-13,26280.0,30845.0,26792.0,482.4,79.86,0,2.8,0,11.4,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,26897.0,28622.0,28138.0,31739.0,37939.0,33882.0,25056.0,34150.0,33420.0,40508.0,38179.0,42015.0,480.7,492.8,501.3,536.5,531.3,660.4,11.62,12.7,11.04,15.55,18.49,17.59,27484.25,1082.7349244698169,32809.583333333336,4423.866068544995,489.3,9.623235769051623,531.1083333333333,41.491652135938345,11.69,0.7145161533047906,15.4625,3.2223061335294805,-5459.0,-7602.0,-54.10000000000002,12.9293879,-0.269999999999996,-1.089052295596462,37,9,-0.970941817426052,-0.2393156642875577,11.844767227159394,-0.4447672271593941,-0.3442862,11.500481023774995,-0.43468001558530495,0.5661694277099232
2021-09-20,26622.0,27848.0,25781.0,492.0,79.46,1,2.7,0,13.0,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,26280.0,26897.0,28622.0,28138.0,38385.0,33680.0,30845.0,25056.0,34150.0,33420.0,51298.0,40179.0,482.4,480.7,492.8,501.3,529.7,591.6,11.4,11.62,12.7,11.04,18.12,20.84,27105.25,1042.1878829334596,32221.416666666668,4754.4599436802655,486.975,6.3110353086284725,522.8083333333333,38.11545757380628,12.18,0.7884161337771677,14.809166666666664,2.800001488094828,-1516.0,-7058.0,-9.300000000000011,12.677472,-1.5500000000000114,-1.1264547474072315,38,9,-0.992708874098054,-0.1205366802553235,13.619665208047696,-0.6196652080476959,-0.44785735,13.171807857936688,-0.43468001558530495,0.5661694277099232
2021-09-27,26820.0,32018.0,27558.0,469.9,79.36,0,3.0,0,12.09,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,26622.0,26280.0,26897.0,28622.0,35437.0,35106.0,27848.0,30845.0,25056.0,34150.0,37754.0,32730.0,492.0,482.4,480.7,492.8,531.9,607.6,13.0,11.4,11.62,12.7,14.72,17.96,26654.75,275.3801917349785,31530.916666666668,4897.000760360293,481.25,9.055569188815474,511.3333333333333,30.166547798192404,12.0275,0.7093365444790447,14.32,2.710833484708737,-1802.0,-8286.0,-22.900000000000038,13.098024,-1.6099999999999994,-1.1457460909763744,39,9,-1.0,-1.8369701987210294e-16,12.257318932774067,-0.16731893277406762,-0.19114706,12.066171873571873,-0.43468001558530495,0.5640103781296106
2021-10-04,27421.0,26724.0,25771.0,499.8,79.06,0,5.1,0,13.07,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,26820.0,26622.0,26280.0,26897.0,33555.0,37937.0,32018.0,27848.0,30845.0,25056.0,36026.0,47062.0,469.9,492.0,482.4,480.7,513.7,573.8,12.09,13.0,11.4,11.62,15.71,17.4,26785.75,478.6483573564141,30654.58333333333,4576.866444082603,486.025,12.891954855648896,505.1666666666667,22.93236432061368,12.39,0.7967852073594248,13.959166666666668,2.5468071217018897,524.0,-10516.0,19.100000000000023,12.602718,-1.7999999999999972,-1.0020949476839165,40,10,-0.992708874098054,0.1205366802553232,12.90391204554295,0.1660879544570495,0.11640671,13.020318754498716,-0.43468001558530495,0.5640103781296106
2021-10-11,26284.0,31371.0,27005.0,512.8,79.74,0,2.8,0,13.61,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,27421.0,26820.0,26622.0,26280.0,31739.0,37939.0,26724.0,32018.0,27848.0,30845.0,40508.0,38179.0,499.8,469.9,492.0,482.4,536.5,531.3,13.07,12.09,13.0,11.4,15.55,18.49,26786.75,477.2416404017224,29683.33333333333,4102.5947960535605,493.625,17.993772070731005,503.625,21.598868867689774,12.9425,0.6303107699117912,13.5525,2.1096622952501107,4.0,-11655.0,30.399999999999977,13.7050158,-0.1200000000000045,-1.2404421845140368,41,10,-0.970941817426052,0.2393156642875573,12.956688877079353,0.6533111229206465,0.38288,13.339568879339561,-0.43468001558530495,0.5640103781296106
2021-10-18,24523.0,26013.0,23893.0,476.8,79.69,0,3.0,0,13.54,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,26284.0,27421.0,26820.0,26622.0,28138.0,38385.0,31371.0,26724.0,32018.0,27848.0,33420.0,51298.0,512.8,499.8,469.9,492.0,501.3,529.7,13.61,13.07,12.09,13.0,11.04,18.12,26262.0,1248.8995155736086,28528.166666666668,3303.45881637942,489.825,19.950000000002174,499.2166666666667,21.187682241998548,13.0775,0.7006366152769874,13.170833333333333,1.5476519360474736,-2099.0,-13862.0,-15.199999999999989,13.4784352,0.2300000000000039,-1.5699747678094802,42,10,-0.9350162426854148,0.3546048870425355,12.990220988938699,0.5497790110613003,0.41772887,13.4079498600458,-0.43468001558530495,0.5640103781296106
2021-10-25,23517.0,23520.0,22342.0,444.1,80.33,1,2.7,0,12.71,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,24523.0,26284.0,27421.0,26820.0,28622.0,35437.0,26013.0,31371.0,26724.0,32018.0,34150.0,37754.0,476.8,512.8,499.8,469.9,492.8,531.9,13.54,13.61,13.07,12.09,12.7,14.72,25436.25,1748.852838291431,27534.83333333333,2789.27363739061,483.375,30.118474396955893,491.9,23.86579903620209,13.2325,0.4228770506898244,13.003333333333332,1.4716492500427878,-3303.0,-11920.0,-25.799999999999955,11.6925664,0.9699999999999988,-1.664785825569133,43,10,-0.8854560256532101,0.464723172043768,12.209974714437395,0.5000252855626055,0.44078135,12.65075606934157,-0.43468001558530495,0.3344485771809769
2021-11-01,19804.0,24876.0,20843.0,458.2,80.37,0,1.6,0,11.03,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,23517.0,24523.0,26284.0,27421.0,26897.0,33555.0,23520.0,26013.0,31371.0,26724.0,25056.0,36026.0,444.1,476.8,512.8,499.8,480.7,513.7,12.71,13.54,13.61,13.07,11.62,15.71,23532.0,2735.7993347466104,26388.916666666668,2913.080202320457,472.975,29.73621529381456,487.275,24.62279524047922,12.7225,1.2000937463382308,12.613333333333337,1.2991629006495844,-7617.0,-13751.0,-41.60000000000002,10.4438997,1.3100000000000025,-2.1791621940014965,44,11,-0.822983865893657,0.5680647467311548,10.005612681039032,1.024387318960967,0.5848512,10.590463886388001,-0.34959023006900264,0.42171947915182106
2021-11-08,17064.0,20316.0,17512.0,467.3,80.41,0,1.9,0,10.12,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,19804.0,23517.0,24523.0,26284.0,26280.0,31739.0,24876.0,23520.0,26013.0,31371.0,30845.0,40508.0,458.2,444.1,476.8,512.8,482.4,536.5,11.03,12.71,13.54,13.61,11.4,15.55,21227.0,3438.178490615828,25166.0,3486.738199625435,461.6,13.920488497179146,481.5083333333334,19.64676509728508,11.85,1.555742052312488,12.160833333333334,1.1160682476145218,-9220.0,-14675.0,-45.49999999999994,9.0741928,0.6700000000000017,-2.3301138696648915,45,11,-0.7485107481711011,0.6631226582407952,10.533005638504214,-0.4130056385042149,-0.3521629,10.180842740917392,-0.34959023006900264,0.42171947915182106
2021-11-15,14889.0,15973.0,14578.0,479.2,80.38,1,2.9,0,9.9,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,17064.0,19804.0,23517.0,24523.0,26622.0,28138.0,20316.0,24876.0,23520.0,26013.0,27848.0,33420.0,467.3,458.2,444.1,476.8,492.0,501.3,10.12,11.03,12.71,13.54,13.0,11.04,18818.5,3722.2910955485454,24061.916666666668,4430.13154859749,462.2,14.81688226315159,479.6666666666667,18.632490358771605,10.94,1.2773670837573723,12.065833333333332,1.2594548483973274,-9634.0,-13249.0,2.3999999999999773,7.9740072,0.6899999999999977,-2.315490585719681,46,11,-0.6631226582407955,0.7485107481711007,11.35815743519094,-1.4581574351909392,-0.70426816,10.653889277708792,-0.43468001558530495,0.3344485771809769
2021-11-22,13359.0,17631.0,14400.0,492.9,80.4,1,1.6,0,11.36,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,14889.0,17064.0,19804.0,23517.0,26820.0,28622.0,15973.0,20316.0,24876.0,23520.0,32018.0,34150.0,479.2,467.3,458.2,444.1,469.9,492.8,9.9,10.12,11.03,12.71,12.09,12.7,16279.0,2798.830112743536,22790.0,5136.602361306733,474.4,15.03484840850609,479.675,18.638919447807,10.6025,0.7030587931793577,11.954166666666666,1.2575189015990222,-10158.0,-15263.0,48.79999999999996,7.1348088,0.0700000000000073,-2.206417372915329,47,11,-0.5680647467311559,0.8229838658936564,10.778572022781907,0.5814279772180928,0.41038024,11.188952267036973,-0.34959023006900264,0.3344485771809769
2021-11-29,13409.0,14549.0,13195.0,512.9,81.25,0,1.4,0,10.32,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13359.0,14889.0,17064.0,19804.0,27421.0,26897.0,17631.0,15973.0,20316.0,24876.0,26724.0,25056.0,492.9,479.2,467.3,458.2,499.8,480.7,11.36,9.9,10.12,11.03,13.07,11.62,14680.25,1740.46150488886,21666.0,5610.1103700049,488.075,19.5782830367413,482.3583333333333,20.971732417854295,10.425,0.6465034158199139,11.845833333333331,1.3420774827471762,-6395.0,-13488.0,54.69999999999999,6.584651099999999,0.8799999999999955,-1.945251450039393,48,11,-0.4647231720437684,0.88545602565321,9.526619624912943,0.7933803750870574,0.59715253,10.123772156059946,-0.34959023006900264,0.2555904653163616
2021-12-06,7546.0,8677.0,7621.0,552.4,80.13,0,4.8,0,10.06,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13409.0,13359.0,14889.0,17064.0,26284.0,26280.0,14549.0,17631.0,15973.0,20316.0,31371.0,30845.0,512.9,492.9,479.2,467.3,512.8,482.4,10.32,11.36,9.9,10.12,13.61,11.4,12300.75,3248.322477320665,20104.83333333333,6708.51040007236,509.35,31.8618371514692,488.19166666666666,29.13206475637657,10.41,0.6565566743753477,11.734166666666669,1.4350702126208132,-9518.0,-18734.0,85.09999999999997,6.8774761,-0.2800000000000011,-2.315909022297552,49,12,-0.3546048870425359,0.9350162426854148,9.144062852681776,0.9159371473182247,0.6439503,9.78801313620915,-0.15754249110434948,0.2716757151647681
2021-12-13,7458.0,8942.0,7679.0,534.8,79.19,0,1.2,0,7.89,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7546.0,13409.0,13359.0,14889.0,24523.0,26622.0,8677.0,14549.0,17631.0,15973.0,26013.0,27848.0,552.4,512.9,492.9,479.2,476.8,492.0,10.06,10.32,11.36,9.9,13.54,13.0,10443.0,3396.2256501396755,18507.83333333333,7273.296449507923,523.25,25.89317799472936,491.7583333333334,32.10866375106272,9.9075,1.4575636063880102,11.308333333333335,1.7491028003123923,-7431.0,-19164.0,55.599999999999966,4.1684104,-1.1899999999999975,-2.029379655976608,50,12,-0.2393156642875578,0.970941817426052,8.403168316346907,-0.5131683163469072,-0.5268862,7.876282091600203,-0.149614834532829,0.2716757151647681
2021-12-20,8434.0,9212.0,8324.0,517.5,78.96,0,3.3,0,7.36,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7458.0,7546.0,13409.0,13359.0,23517.0,26820.0,8942.0,8677.0,14549.0,17631.0,23520.0,32018.0,534.8,552.4,512.9,492.9,444.1,469.9,7.89,10.06,10.32,11.36,12.71,12.09,9211.75,2832.6762816578,16975.666666666668,7299.619172299775,529.4,18.00018518423448,495.725,32.10304785870344,8.9075,1.5003860614300244,10.914166666666668,2.0619252183482955,-4925.0,-18386.0,24.600000000000023,3.9885384,-1.440000000000012,-1.7261434624256673,51,12,-0.1205366802553236,0.992708874098054,8.508988449574563,-1.1489884495745626,-0.78808844,7.720900008679482,-0.30088855512706403,0.2716757151647681
2021-12-27,8314.0,9822.0,8502.0,504.0,79.0,0,1.4,0,7.66,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8434.0,7458.0,7546.0,13409.0,19804.0,27421.0,9212.0,8942.0,8677.0,14549.0,24876.0,26724.0,517.5,534.8,552.4,512.9,458.2,499.8,7.36,7.89,10.06,10.32,11.03,13.07,7938.0,507.1015677356908,15383.416666666666,6886.252450397571,527.175,21.01687813798078,496.0750000000001,32.17432982985072,8.2425,1.2309447591180422,10.463333333333331,2.137752997609395,-5095.0,-19107.0,-8.899999999999977,4.364595,-2.25,-1.576923777719021,52,12,6.432490598706546e-16,1.0,8.05262734805602,-0.3926273480560205,-0.44777256,7.604854785552206,-0.30088855512706403,0.2716757151647681
2022-01-03,8949.0,9601.0,8762.0,527.3,79.36,0,1.2,0,8.05,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8314.0,8434.0,7458.0,7546.0,17064.0,26284.0,9822.0,9212.0,8942.0,8677.0,20316.0,31371.0,504.0,517.5,534.8,552.4,467.3,512.8,7.66,7.36,7.89,10.06,10.12,13.61,8288.75,618.5495803355852,13938.833333333334,6172.978871785949,520.9,13.308393341549625,497.2833333333333,33.11799382739747,7.74,0.2996664812757363,10.0,1.9912627332241624,1403.0,-17335.0,-25.100000000000023,4.190256,-0.769999999999996,-1.3904402334304429,1,1,0.120536680255323,0.992708874098054,7.8471283977276025,0.2028716022723982,0.052674886,7.899803283566826,-0.30088855512706403,0.2716757151647681
2022-01-10,8403.0,9541.0,8438.0,577.4,79.61,0,1.3,0,7.69,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8949.0,8314.0,8434.0,7458.0,14889.0,24523.0,9601.0,9822.0,9212.0,8942.0,15973.0,26013.0,527.3,504.0,517.5,534.8,479.2,476.8,8.05,7.66,7.36,7.89,9.9,13.54,8525.0,287.2060816440502,12595.5,5360.874106134077,531.55,32.02441776728189,505.6666666666667,39.56647647448634,7.69,0.2824889378368327,9.5125,1.7469200169025056,945.0,-16120.0,42.60000000000002,4.718807699999999,0.4200000000000017,-1.3429037414039946,2,1,0.2393156642875577,0.970941817426052,8.412035662081173,-0.722035662081173,-0.6037121,7.808323580171994,-0.31238472297798425,0.25683505982069127
2022-01-17,8385.0,11002.0,9013.0,578.8,79.45,0,1.2,0,8.01,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8403.0,8949.0,8314.0,8434.0,13359.0,23517.0,9541.0,9601.0,9822.0,9212.0,17631.0,23520.0,577.4,527.3,504.0,517.5,492.9,444.1,7.69,8.05,7.66,7.36,11.36,12.71,8512.75,293.36027338410275,11334.5,4215.732212903215,546.875,37.29355395596843,516.8916666666665,39.61931251602486,7.8525,0.2059732992408967,9.120833333333332,1.469746164437555,-49.0,-15132.0,61.29999999999996,4.8518922,0.4900000000000091,-1.2586838765548216,3,1,0.3546048870425356,0.9350162426854148,8.528765972448259,-0.518765972448259,-0.5141775,8.014588471246629,-0.31238472297798425,0.25683505982069127
2022-01-24,7883.0,7764.0,7441.0,523.3,79.96,0,2.4,0,7.98,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8385.0,8403.0,8949.0,8314.0,13409.0,19804.0,11002.0,9541.0,9601.0,9822.0,14549.0,24876.0,578.8,577.4,527.3,504.0,512.9,458.2,8.01,7.69,8.05,7.66,10.32,11.03,8405.0,435.4400073488832,10341.083333333334,3355.24394068687,551.7,30.53315138228275,522.3166666666666,35.04513539924671,7.9325,0.1641899306702832,8.866666666666665,1.369905991023672,-431.0,-11921.0,19.299999999999955,4.853238,0.9599999999999936,-1.2371997660616618,4,1,0.4647231720437685,0.8854560256532099,8.641748554616838,-0.6617485546168371,-0.5666027,8.075145847707658,-0.31238472297798425,0.25683505982069127
2022-01-31,7803.0,6409.0,6855.0,495.7,80.48,0,1.1,0,6.66,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7883.0,8385.0,8403.0,8949.0,7546.0,17064.0,7764.0,11002.0,9541.0,9601.0,8677.0,20316.0,523.3,578.8,577.4,527.3,552.4,467.3,7.98,8.01,7.69,8.05,10.06,10.12,8118.5,319.8765386832791,9569.333333333334,2661.704215974079,543.8,41.18179209310912,524.6833333333333,31.800767095760563,7.585,0.6333245613429049,8.578333333333333,1.4442351441213734,-1146.0,-9261.0,-31.59999999999997,4.125173899999999,1.1200000000000043,-1.170758322670332,5,1,0.5680647467311558,0.8229838658936564,7.614507281844129,-0.9545072818441289,-0.6599868,6.9545204878492255,-0.3476241045134307,0.19119182174464877
2022-02-07,8490.0,11908.0,9433.0,492.4,80.58,0,1.0,0,6.99,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7803.0,7883.0,8385.0,8403.0,7458.0,14889.0,6409.0,7764.0,11002.0,9541.0,8942.0,15973.0,495.7,523.3,578.8,577.4,534.8,479.2,6.66,7.98,8.01,7.69,7.89,9.9,8140.25,347.43956308974845,9036.083333333334,2075.510953885297,522.55,39.97736859774636,525.7833333333333,30.276208281071256,7.41,0.6889121859861277,8.335833333333333,1.4464467958875893,87.0,-6399.0,-85.0,3.8679471,0.9699999999999988,-1.0277040373811903,6,2,0.6631226582407952,0.7485107481711011,7.035109800854668,-0.04510980085466798,-0.13807917,6.897030634442315,-0.3476241045134307,0.19119182174464877
2022-02-14,7497.0,11263.0,8629.0,362.7,81.06,0,1.9,0,6.04,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8490.0,7803.0,7883.0,8385.0,8434.0,13359.0,11908.0,6409.0,7764.0,11002.0,9212.0,17631.0,492.4,495.7,523.3,578.8,517.5,492.9,6.99,6.66,7.98,8.01,7.36,11.36,7918.25,415.8824954238822,8547.583333333334,1601.2150192524757,468.525,71.89744432175671,514.9333333333333,55.74725975056524,6.9175,0.8104474073005548,7.892499999999999,1.235130651904033,-888.0,-5862.0,-216.1,4.180476,1.6099999999999994,-1.0682689040684108,7,2,0.7485107481711011,0.6631226582407953,7.163490986170357,-1.1234909861703573,-0.6053271,6.558163856806344,-0.3476241045134307,0.19119182174464877
2022-02-21,7910.0,8954.0,7932.0,363.6,81.21,0,1.5,0,6.51,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7497.0,8490.0,7803.0,7883.0,8314.0,13409.0,11263.0,11908.0,6409.0,7764.0,9822.0,14549.0,362.7,492.4,495.7,523.3,504.0,512.9,6.04,6.99,6.66,7.98,7.66,10.32,7925.0,415.3384162342744,8089.333333333333,472.51826964940017,428.6,75.58805020195628,502.4916666666666,70.85544129144976,6.55,0.3947150871200587,7.575,1.0264634785161315,27.0,-5499.0,-159.69999999999993,2.7191619,1.25,-0.9478635846659488,8,2,0.8229838658936564,0.5680647467311559,5.777628227617056,0.7323717723829439,0.3532884,6.130916639711172,-0.3476241045134307,0.25683505982069127
